"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ireland","IRL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.686","70.597","69.615","70.349","70.976","71.318","72.566","71.879","72.887","73.248","73.834","73.862","73.689","73.526","73.628","74.926","75.169","75.564","74.838","73.018","71.604","71.18","71.128","71.795","71.84","72.061","72.663","72.633","72.939","73.251","71.883","74.793","76.499","77.226","77.494",
"Iran, Islamic Rep.","IRN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.053","47.822","47.377","46.909","46.374","45.759","45.096","45.16","45.235","45.355","45.536","45.793","46.121","46.599","47.228","47.927","47.118","46.308","44.154","44.938","44.363","42.714","44.009","43.452","43.344","44.565","46.019","47.313","47.579","47.371","44.693","44.486","44.273","44.233","44.05",
"Iraq","IRQ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.081","44.016","43.823","43.783","43.743","43.676","43.631","43.5","43.508","43.512","43.511","43.507","43.5","43.49","43.477","43.462","43.443","43.421","43.264","43.108","42.954","42.801","42.645","43.649","44.665","44.72","44.775","43.509","43.453","43.297","41.501","41.507","43.027","43.022","42.93",
"Iceland","ISL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.002","82.042","82.702","82.452","82.918","85.971","84.58","83.648","85.366","86.76","88.549","88.415","87.163","87.744","86.615","85.765","86.844","86.916","85.962","84.3","84.483","84.269","84.684","85.647","87.168","88.207","89.202","88.528","87.356","87.095","84.88","84.87","86.496","86.713","86.792",
"Israel","ISR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.785","66.273","66.887","68.5","69.522","70.025","69.464","69.11","68.414","68.809","69.501","69.341","68.476","68.918","69.485","69.882","70.388","71.004","70.856","70.799","71.167","70.928","73.247","73.156","73.833","73.842","73.799","73.803","73.654","73.339","71.665","71.819","73.499","73.636","73.778",
"Italy","ITA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.072","60.546","58.684","58.267","57.903","57.704","58.152","58.444","59.096","59.59","59.895","60.2","60.885","61.584","62.875","62.488","62.661","62.43","62.911","62.241","62","62.042","63.464","63.316","63.892","63.976","64.881","65.381","65.581","65.69","64.086","64.484","65.556","66.696","66.856",
"Jamaica","JAM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.749","75.397","75.01","74.572","74.095","73.586","73.051","72.487","71.911","71.065","70.402","69.751","69.328","68.907","68.755","68.477","68.158","67.817","67.471","65.053","63.339","64.028","63.899","65.036","65.707","68.823","68.302","69.072","68.924","70.577","68.42","69.347","71.497","71.915","72.239",
"Jordan","JOR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.352","40.748","40.54","40.684","40.773","40.76","40.851","40.859","40.87","40.875","40.859","40.333","39.89","38.959","39.456","39.95","39.404","41.609","41.362","41.992","41.378","40.93","39.899","38.969","38.135","39.424","40.792","42.188","41.192","41.408","42.221","40.883","40.845","40.916","40.917",
"Japan","JPN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.188","70.75","71.23","71.403","71.467","71.591","72.092","72.663","72.692","72.544","72.624","72.748","72.436","72.387","72.415","72.919","73.432","73.845","74.023","74.083","74.064","74.116","74.371","75.241","75.902","76.225","77.122","77.884","79.073","79.798","79.842","80.257","80.9","81.51","81.912",
"Kazakhstan","KAZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.818","76.077","76.144","76.275","76.505","76.612","76.492","76.403","76.498","76.55","76.456","76.252","76.093","76.106","75.865","76.19","76.501","76.825","77.174","77.268","77.454","77.776","78.174","78.624","79.034","79.34","79.588","79.864","80.104","80.331","79.325","79.814","79.988","79.801","79.454",
"Kenya","KEN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.932","73.859","73.779","73.693","73.606","73.524","73.446","73.356","73.273","73.175","73.256","73.336","73.415","73.493","73.573","73.655","73.74","73.826","73.914","74.004","74.099","74.2","74.302","74.403","74.506","74.606","74.697","72.614","70.426","68.129","67.419","67.869","67.659","67.459","67.208",
"Kyrgyz Republic","KGZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.282","74.002","75.181","76.521","78.278","78.799","78.389","77.76","77.642","77.408","77.055","76.715","76.754","76.316","75.889","75.933","75.707","75.058","74.372","74.038","73.996","73.291","70.923","69.206","68.205","68.59","68.237","66.7","67.727","67.844","68.324","68.519","69.058","69.259","69.379",
"Cambodia","KHM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.59","82.561","82.515","82.491","83.074","82.919","82.808","82.727","82.692","82.601","82.578","82.545","82.506","82.46","82.762","83.065","83.367","83.666","81.437","84.385","87.114","87.661","85.366","82.749","83.035","82.766","84.453","84.412","84.98","85.543","85.369","82.942","83.589","83.65","83.758",
"Kiribati","KIR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.711","62.535","62.841","62.983","63.776","64.173","64.432","64.815","63.141","63.114","63.614","64.136","64.779","64.624","65.41","65.262","65.269","65.189","64.877","64.374","64.726","65.22","65.52","65.893","67.242","67.873","68.128","68.575","68.555","68.772","67.886","68.399","70.01","70.658","70.891",
"Kuwait","KWT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.317","65.621","65.019","65.473","67.226","68.398","68.424","67.927","67.495","67.215","67.151","67.337","67.775","68.433","69.218","69.576","69.333","69.115","69.15","69.417","69.894","70.91","71.963","72.605","73.163","73.693","74.121","74.676","74.992","75","70.419","71.735","75.837","75.613","75.398",
"Latin America & Caribbean (excluding high income)","LAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.0284164124713","65.1745675361502","65.523616180374","65.9752385241175","66.3034418186486","66.586798631096","66.1210620365527","67.0063406646445","67.2053600006091","67.2836131461608","67.1347865185873","67.1645434663668","67.3559612935112","67.6866149786398","68.2511868522168","68.6114831452493","68.8096395777671","68.7536990204895","68.6616520065629","69.0522408296568","68.5526345857639","68.2391661490723","68.4661535789775","68.3002662532497","68.0672959529774","68.330816450054","68.4488904172728","68.7021983643282","68.9404166438196","69.3657210565463","65.2530686594468","68.1202717046162","69.1166513455207","69.074113149646","69.1441893073294",
"Lao PDR","LAO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.508","65.467","65.397","65.318","65.183","65.067","64.949","64.826","64.766","64.623","64.511","64.398","64.28","64.155","64.02","63.865","63.692","63.56","63.423","63.296","63.146","63.01","62.875","62.738","62.611","62.457","62.285","62.137","63.301","64.493","65.174","66.656","68.41","68.437","68.616",
"Lebanon","LBN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.237","46.251","45.94","45.8","45.742","45.739","45.621","45.769","45.845","46.03","46.159","46.215","46.277","46.348","46.339","46.206","46.071","45.934","46.446","46.964","47.49","48.027","48.573","49.135","49.71","50.409","51.235","52.063","52.881","53.685","49.821","50.527","50.591","50.726","",
"Liberia","LBR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.364","78.373","78.336","78.295","78.236","78.198","78.168","78.142","78.123","78.109","78.095","78.084","78.084","77.947","77.965","77.989","78.027","78.074","78.09","78.093","78.103","78.011","77.948","77.993","77.985","77.949","77.898","77.863","77.813","77.732","76.976","77.209","77.717","77.755","77.728",
"Libya","LBY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.283","47.348","47.424","47.516","47.633","47.784","47.979","48.216","48.5","48.818","48.922","48.85","48.858","48.93","49.058","49.219","49.576","50.11","50.618","51.112","51.599","52.01","52.305","52.478","52.589","52.648","52.67","52.66","52.619","52.55","51.843","52.235","52.035","51.86","51.614",
"St. Lucia","LCA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.18","67.177","67.334","67.482","67.617","67.735","67.838","67.927","68.156","68.551","68.979","69.267","69.535","69.789","70.035","70.285","70.547","70.867","71.262","71.698","72.094","72.432","74.57","74.821","74.88","74.933","74.993","75.067","75.524","74.181","58.257","71.229","75.167","75.474","75.529",
"Latin America & Caribbean","LCN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5799693080375","64.7966984447059","65.1710762453711","65.6211085253166","65.9422678023227","66.2551188875347","65.868075411531","66.7002270429601","66.9075049644853","66.9512325688105","66.7956567073527","66.8321461598928","66.9516954192071","67.2379901929919","67.8133970423875","68.2113600007475","68.4625267630366","68.428465729387","68.386391182811","68.7038718714469","68.3060357587908","68.0612764832419","68.2861671232129","68.1262017541623","67.9271866180921","68.1363624639719","68.2095102753362","68.4217946142405","68.6267157923327","68.9116902217329","64.8355066775481","67.4740032679427","68.537025339248","68.5242783418668","68.587173100573",
"Least developed countries: UN classification","LDC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7565814919815","67.8343773013686","67.8557415545241","67.8337523331801","67.8693754510304","67.9509142739947","67.9856076603346","67.9926820706188","67.9991956143852","67.9811527443172","67.9368330305852","67.9033099126336","67.8594854825016","67.7949731102163","67.7493423724093","67.6875593689389","67.5371025621151","67.4156763368899","67.2358587393345","67.1576313500443","67.0864968250316","67.0780778470763","66.8298280228488","66.5437636638252","65.8312290859842","65.2083046090936","64.7784816870815","64.7331981709415","64.7284384065643","64.5703238904164","63.7188196945454","63.9092934995775","64.1040070066239","65.2953529592967","65.2213924543396",
"Low income","LIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8086778794981","69.858988775721","69.8077243305729","69.6339082509803","69.5102240955083","69.517319171809","69.5039768995257","69.4405706189701","69.3708398205654","69.293332330985","69.1824916183268","68.9856492345583","68.7486576793974","68.5034899575718","68.2847630340895","68.0267351465549","67.5661997021347","67.0568718555009","66.6432827831907","66.2872363632114","65.9467096333312","66.1433813402854","65.719550427078","65.50212549015","64.701708706533","63.9822824835186","63.514078696331","62.9864718504295","62.8600372155365","62.6585405398057","61.5662033629089","61.8166031908736","61.9044230839722","64.1075470470168","63.717702307289",
"Liechtenstein","LIE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.991","62.467","59.874","60.008","60.409","58.075","58.664","58.503","62.426","60.786","58.946","58.726","58.516","58.311","58.106","57.905","57.71","57.521","57.336","57.153","56.973","56.637","56.349","55.855","55.681","57.913","58.012","58.361","56.264","56.817","55.114","54.716","54.639","54.854","54.888",
"Lower middle income","LMC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2889765909868","62.3328999246491","62.3721332463593","62.4305405250836","62.5211691784096","62.6188465319808","62.8412666626104","63.0360979704382","63.2133370076488","63.4377230392286","63.5284572858414","63.4493246492056","63.2545640979355","63.1804091936328","63.1214980184966","63.0462571631869","62.5442823385608","62.0806940793464","61.5703461027153","61.1793997533022","60.8127135321967","60.4434620203913","60.0516176357008","60.0029603579941","59.9047261197728","59.8494858362304","59.7481764030442","59.6343503575134","59.563166151032","59.5317230084791","58.804020096117","59.6505731735343","60.531302422237","61.26774658638","61.8204477881379",
"Low & middle income","LMY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.0851840129415","69.9225643650437","69.7788908264458","69.5656497452774","69.5455612895836","69.4182137990136","69.2604845666449","69.1866737979827","69.0961263290121","68.9929321742701","68.7974548301925","68.6328073971016","68.4059280074507","68.2612925221119","68.1458650804758","67.9906293200205","67.635993542173","67.3858889637312","67.0010332382383","66.7271865285182","66.3675524490368","66.2091237950277","65.9454908560426","65.7141317956428","65.5153691485962","65.4416906969387","65.3132716574587","65.1825358673483","65.1078086429774","65.0639238618568","63.7231774129919","64.6934818975406","64.9834380706779","65.5722521506104","65.7075162633648",
"Lesotho","LSO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.89","74.917","74.915","74.867","74.804","74.706","74.615","74.494","74.329","74.147","73.672","73.19","72.698","72.197","71.69","71.178","70.651","70.102","69.545","68.984","68.42","67.855","67.292","66.734","65.607","64.45","63.255","62.04","60.806","59.56","58.997","58.915","60.048","59.98","59.667",
"Late-demographic dividend","LTE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.1999730638572","78.9177742534501","78.6246142283141","78.2307373057115","77.8244396140362","77.5323011974892","77.0289157822424","76.643645853232","76.2456540148743","76.1637817549229","75.7974889071032","75.6323032243583","75.5364745770413","75.3721785821643","75.2977524858597","75.2476170917684","75.0773617366963","74.9871306630421","74.9001760142559","74.8104244979559","74.5806676647335","74.6149703714553","74.4302641877901","74.2330580251283","74.2378861209212","74.2868574731092","74.2355315995188","74.1652035369043","74.1310800515511","74.0708336496313","72.7193344459194","74.0112188257986","73.5729205441279","73.7741225455602","73.6118162233487",
"Lithuania","LTU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.127","75.647","75.149","74.648","74.162","73.724","73.258","72.716","72.128","72.464","71.111","70.062","69.701","72.135","69.278","68.65","67.53","67.909","68.463","69.645","70.263","71.391","71.826","72.427","73.735","74.144","75.466","75.968","77.339","78.022","78.533","78.184","78.303","78.175","78.324",
"Luxembourg","LUX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.157","61.769","62.91","62.355","62.341","60.339","61.268","61.642","61.977","63.063","64.266","64.06","65.307","64.458","65.649","66.549","66.509","66.483","66.442","68.573","68.083","67.701","69.289","69.627","70.224","71.309","70.625","70.107","71.006","71.916","72.112","73.32","73.135","74.007","74.109",
"Latvia","LVA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.577","70.636","70.606","70.738","70.497","70.359","70.256","69.964","70.055","68.404","67.152","67.631","69.283","68.736","68.693","69.158","71.056","72.699","74.302","73.7","73.067","72.987","74.487","74.037","74.484","75.692","76.241","77.028","77.489","77.551","78.187","75.802","76.737","76.639","76.445",
"Macao SAR, China","MAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.829","62.321","62.628","64.874","66.82","68.526","70.015","71.284","70.877","71.387","71.307","70.525","69.493","66.83","67.621","68.85","70.807","73.686","74.838","75.102","75.077","76.035","76.179","76.423","77.34","77.159","76.547","76.704","77.324","77.38","76.738","78.326","77.354","74.852","75.087",
"St. Martin (French part)","MAF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.556","52.459","52.759","53.004","52.798","53.24","52.963","53.224","53.129","53.24","53.306","53.175","52.614","52.685","52.728","52.747","52.834","52.873","52.942","52.484","52.026","51.643","50.877","50.852","50.673","50.156","49.252","48.297","48.711","49.14","47.729","48.574","47.612","47.775","47.67",
"Monaco","MCO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.559","64.801","65.026","65.221","65.388","65.475","65.607","65.613","65.704","65.736","65.711","63.627","62.503","60.514","58.212","57.144","60.338","60.156","61.028","62.252","64.774","65.726","65.988","66.441","70.966","72.21","71.926","70.446","68.737","71.473","71.839","74.416","74.013","72.367","72.517",
"Madagascar","MDG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.463","87.411","87.345","87.288","87.258","87.25","87.277","87.324","87.386","87.448","87.503","87.556","87.669","87.693","87.708","87.692","87.713","87.717","87.705","87.673","87.624","87.552","87.463","87.363","87.258","87.156","86.959","86.791","86.657","86.546","85.718","86.173","86.346","86.342","86.374",
"Maldives","MDV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.195","50.571","50.947","51.32","51.689","52.055","52.786","53.518","54.25","54.981","55.705","55.482","55.262","55.045","54.83","54.616","54.377","54.104","53.822","53.54","54.539","55.533","56.52","57.503","58.479","59.44","60.386","62.226","64.048","65.855","64.974","66.469","65.919","65.907","66.385",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7523322156987","49.8564059369652","49.8978192430669","49.8541639266758","49.8587430017352","49.343736296242","49.3672328363053","49.5042388761578","49.3147479498725","49.6768163951021","49.60467638986","49.3602018843514","49.0618258554403","49.2754311863467","49.5217557045605","49.6842797850486","49.6539127185361","49.7278399462122","49.4389155966998","49.7930791167032","50.1609575506666","49.9028477392172","50.1049726432449","50.2541786438447","50.2322132335503","50.4609637128605","50.5928792435747","50.2767974720382","49.9325735009138","50.0252976396394","49.0328731243716","49.5767332792397","49.658402558198","49.7199828535989","49.6547687031911",
"Mexico","MEX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.125","60.237","60.797","61.434","61.5","61.605","61.71","63.176","62.889","62.097","62.004","61.361","60.89","61.347","62.033","62.897","63.775","63.911","63.616","63.615","63.483","63.729","64.499","64.355","63.801","63.862","63.846","63.694","63.995","64.859","60.241","64.006","65.113","66.026","66.127",
"Marshall Islands","MHL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1007567945708","69.9261469976135","69.7772562120067","69.5617443190571","69.5475993469835","69.4124548478824","69.2462624848079","69.1717942149221","69.079932448744","68.9750843058902","68.77443472977","68.6115708025223","68.3851008630159","68.2464184263552","68.1372508994276","67.9883663838358","67.6404271748695","67.4071120255327","67.0244444455827","66.7563922101893","66.3959105828469","66.2136217433564","65.9611632381458","65.7290039352552","65.5730947654093","65.5466739242022","65.4449930025316","65.346589487818","65.2794765469656","65.2519762757598","63.8957127208713","64.9286482152332","65.2425626552808","65.6877745059604","65.8648065072727",
"North Macedonia","MKD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.792","62.056","61.785","61.524","61.214","60.886","60.6","60.514","60.001","59.532","59.788","60.035","60.194","60.869","60.892","60.942","61.184","62.483","63.105","63.249","61.628","63.374","63.202","64.093","64.513","63.936","63.614","63.937","63.797","64.791","64.132","63.969","65.904","65.889","65.938",
"Mali","MLI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.361","72.431","72.414","72.41","72.39","72.338","72.307","72.257","72.206","72.138","72.049","72.027","71.962","71.938","71.904","71.918","71.945","71.974","72.015","72.061","72.113","72.16","72.226","72.283","72.298","72.466","71.756","71.033","70.976","70.899","67.327","70.161","71.032","70.935","70.888",
"Malta","MLT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.269","57.324","57.507","57.668","57.702","57.785","58.122","58.41","58.568","58.641","58.181","58.935","58.872","58.709","57.151","57.741","57.956","58.889","59.129","59.453","60.556","62.05","64.021","66.326","67.845","68.828","70.575","72.13","74.665","75.846","77.05","78.157","79.837","80.377","80.878",
"Myanmar","MMR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.796","72.858","72.719","72.649","72.55","72.456","72.372","72.3","72.219","72.026","71.769","71.555","71.324","71.052","70.775","70.489","70.206","69.943","69.706","69.466","69.263","69.159","69.018","68.854","68.728","68.659","67.44","66.199","66.601","64.789","64.405","59.352","59.427","59.642","59.666",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.019998885485","49.1334710713376","49.1379305513816","49.0587901614765","49.0449263711176","48.4917504198142","48.5355282110834","48.7019437101658","48.5205870831963","48.9120415806329","48.7907860796094","48.5372432864249","48.2208158263445","48.4258022852817","48.6645473443782","48.804334386211","48.7079317552121","48.699319882556","48.2933326317269","48.6201407642507","48.9187494135259","48.4983947185992","48.5127406587682","48.5048925147896","48.3338369019787","48.4271810015694","48.4408272453364","48.1604510522921","47.7749635664158","47.8263871057785","46.7715868986022","47.4073826767571","47.3315845094013","47.319403166504","47.1712633555806",
"Montenegro","MNE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.393","56.468","56.537","56.588","56.509","56.391","56.326","56.315","56.303","56.512","56.574","56.684","56.724","56.731","56.784","56.889","56.998","57.146","57.317","57.241","57.219","57.223","58.596","58.861","61.538","62.348","63.066","63.162","64.406","65.909","61.239","59.147","59.714","59.846","59.798",
"Mongolia","MNG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.354","61.009","61.694","62.043","62.116","61.991","62.089","62.116","62.173","62.233","62.37","62.403","62.332","62.15","61.967","61.824","61.709","61.635","60.822","61.218","61.399","62.42","62.366","62.308","62.436","62.608","61.26","62.08","62.84","67.62","65.343","63.591","65.341","64.985","64.635",
"Northern Mariana Islands","MNP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.332","84.318","84.28","84.265","84.224","84.17","84.14","84.145","84.501","84.84","85.164","85.473","85.769","86.053","85.571","85.075","84.564","84.037","83.494","82.937","82.364","81.774","81.169","80.546","79.907","79.251","79.236","79.215","79.2","79.185","78.436","78.4","79.297","79.162","79.097",
"Mauritania","MRT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.324","47.274","47.223","47.186","47.119","47.096","47.062","46.994","46.951","46.91","46.844","46.629","46.423","46.235","46.039","45.856","45.702","45.485","45.297","45.132","44.97","44.808","44.643","44.182","43.687","43.194","42.705","42.221","42.181","42.126","41.706","41.763","42.15","42.003","41.889",
